"","Date","Year","Month","Brand","Vehicle_Type_Group","Vehicle_Type","Model_Year","Fuel_Type","Gear","CCM","Horse_Power","Color","Body_Type","Seller","Seller_Status","Kilometers","Price"
"3490",2020-04-18,2020,"4","Seat","Ibiza","1.4 TDI Style",2016,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","White","Hatchback 5 Doors","Galery","2nd Hand",76000,118750
"3491",2020-05-12,2020,"5","Audi","A3","1.6 TDI Attraction Sportback",2012,"Diesel","Semi Automatic","1301-1600 cc","101-125 HP","Black","Hatchback 5 Doors","Owner","2nd Hand",195000,118500
"3492",2020-04-18,2020,"4","Citroen","C4 Picasso","1.6 e-HDi Dynamique",2012,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","Smoked","MPV","Galery","2nd Hand",70000,118500
"3493",2020-04-18,2020,"4","Citroen","Other","Other",2016,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","Silver Gray","Off-road Vehicle","Galery","2nd Hand",82000,118500
"3494",2020-06-04,2020,"6","Dacia","Duster","1.5 dCi Laureate",2015,"Diesel","Manual","1301-1600 cc","101-125 HP","White","Hatchback 5 Doors","Owner","2nd Hand",98500,118500
"3495",2020-04-18,2020,"4","Ford","Focus","1.6 TDCi Trend X",2017,"Diesel","Manual","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",90000,118500
"3496",2020-04-18,2020,"4","Kia","Sportage","Other",2013,"Electricity","Manual","1301-1600 cc","Don't Know","Beige","Off-road Vehicle","Galery","2nd Hand",230000,118500
"3497",2020-04-18,2020,"4","Opel","Corsa","1.4 Design",2019,"Electricity","Automatic","1301-1600 cc","Don't Know","White","Hatchback 5 Doors","Galery","2nd Hand",29000,118500
"3498",2020-06-03,2020,"6","Renault","Clio","1.5 dCi Icon",2016,"Diesel","Semi Automatic","1301-1600 cc","100 HP and below","White","Hatchback 5 Doors","Owner","2nd Hand",104296,118500
"3499",2020-05-16,2020,"5","Audi","A6","A6 Sedan 2.0 TFSI",2007,"Gasoline","Automatic","1801-2000 cc","176-200 HP","Smoked","Sedan","Owner","2nd Hand",255000,118000
"3500",2020-06-06,2020,"6","Dacia","Duster","1.5 dCi Laureate",2017,"Diesel","Manual","1301-1600 cc","Don't Know","White","Off-road Vehicle","Galery","2nd Hand",131000,118000
"3501",2020-04-18,2020,"4","Ford","Focus","1.5 TDCi Trend X",2015,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",120000,118000
"3502",2020-04-11,2020,"4","Ford","Fiesta","1.6 Titanium X",2016,"Electricity","Semi Automatic","1301-1600 cc","101-125 HP","White","Hatchback 5 Doors","Owner","2nd Hand",25000,118000
"3503",2020-06-06,2020,"6","Ford","Focus","1.6 Ti-VCT Trend X",2016,"Gasoline","Manual","1301-1600 cc","101-125 HP","Smoked","Sedan","Galery","2nd Hand",102000,118000
"3504",2020-04-18,2020,"4","Ford","Focus","1.6 Ti-VCT Trend X",2016,"Gasoline","Manual","1301-1600 cc","Don't Know","Smoked","Sedan","Galery","2nd Hand",104000,118000
"3505",2020-05-19,2020,"5","Honda","Civic","1.6 i-VTEC Elegance",2011,"Gasoline","Semi Automatic","1301-1600 cc","101-125 HP","White","Sedan","Owner","2nd Hand",143000,118000
"3506",2020-04-18,2020,"4","Honda","Civic","1.6i VTEC Eco Elegance",2014,"Gasoline","Manual","1301-1600 cc","Don't Know","Gray","Sedan","Galery","2nd Hand",100000,118000
"3507",2020-04-18,2020,"4","Hyundai","Accent Blue","1.6 CRDI Mode Plus",2017,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",69000,118000
"3508",2020-04-06,2020,"4","Hyundai","i20 Active","1.4 MPI Elite",2017,"Electricity","Automatic","1301-1600 cc","100 HP and below","White","Hatchback 5 Doors","Owner","2nd Hand",16500,118000
"3509",2020-04-16,2020,"4","Hyundai","Accent Blue","1.6 CRDI Mode Plus",2018,"Diesel","Manual","1301-1600 cc","126-150 HP","White","Sedan","Owner","2nd Hand",25500,118000
"3510",2020-04-18,2020,"4","Opel","Astra","1.6 Edition",2015,"Electricity","Manual","1301-1600 cc","Don't Know","Gray","Hatchback 5 Doors","Galery","2nd Hand",12000,118000
"3511",2020-04-13,2020,"4","Opel","Astra","1.6 Edition Plus",2017,"Gasoline","Manual","1301-1600 cc","101-125 HP","White","Sedan","Owner","2nd Hand",10700,118000
"3512",2020-05-31,2020,"5","Peugeot","5008","1.6 HDi Premium Pack 112 bg A.",2011,"Diesel","Semi Automatic","1301-1600 cc","101-125 HP","Gray","Other","Galery","2nd Hand",195000,118000
"3513",2020-06-10,2020,"6","Renault","Clio","1.5 dCi Touch",2018,"Diesel","Manual","1301-1600 cc","100 HP and below","White","Hatchback 5 Doors","Owner","2nd Hand",27000,118000
"3514",2020-04-18,2020,"4","Skoda","Octavia","1.6 TDI  Elegance CR",2013,"Diesel","Manual","1300 cc and below","Don't Know","White","Sedan","Galery","2nd Hand",210000,118000
"3515",2020-06-09,2020,"6","Peugeot","301","1.6 BlueHDi Active",2019,"Diesel","Manual","1301-1600 cc","100 HP and below","White","Sedan","Galery","2nd Hand",33000,117950
"3516",2020-04-18,2020,"4","Hyundai","Accent Blue","1.6 CRDI Mode Plus",2018,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",42000,117900
"3517",2020-06-09,2020,"6","Renault","Fluence","1.5 dCi Icon",2015,"Diesel","Automatic","1301-1600 cc","101-125 HP","Blue","Sedan","Galery","2nd Hand",71000,117900
"3518",2020-04-18,2020,"4","Opel","Astra","1.6 CDTI Design",2016,"Diesel","Automatic","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",115000,117800
"3519",2020-04-18,2020,"4","Fiat","Egea","Other",2018,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",78000,117750
"3520",2020-04-18,2020,"4","Fiat","Egea","1.3 Multijet Urban Plus",2019,"Diesel","Manual","1300 cc and below","Don't Know","White","Sedan","Galery","2nd Hand",3000,117750
"3521",2020-04-18,2020,"4","Hyundai","Accent Blue","1.6 CRDI Mode Plus",2017,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",64000,117750
"3522",2020-04-18,2020,"4","Land Rover","Range Rover","3.0 TD6 Vogue",2003,"Diesel","Semi Automatic","2501-3000 cc","Don't Know","Black","Off-road Vehicle","Galery","2nd Hand",280000,117750
"3523",2020-06-07,2020,"6","Ford","Focus","1.6 TDCi Trend X",2015,"Diesel","Manual","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",150000,117509
"3524",2020-06-15,2020,"6","Audi","A4","2.0 TDI",2009,"Diesel","Semi Automatic","2001-2500 cc","126-150 HP","Smoked","Sedan","Owner","2nd Hand",302000,117500
"3525",2020-06-16,2020,"6","Audi","A6","2.0 TDI",2008,"Diesel","Semi Automatic","1801-2000 cc","126-150 HP","Black","Sedan","Galery","2nd Hand",336000,117500
"3526",2020-04-18,2020,"4","BMW","3 Series","316i Comfort",2011,"Electricity","Semi Automatic","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",208000,117500
"3527",2020-04-18,2020,"4","Fiat","Egea","Other",2018,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",60000,117500
"3528",2020-06-15,2020,"6","Ford","Focus","1.6 Ti-VCT Titanium",2012,"Electricity","Semi Automatic","1301-1600 cc","101-125 HP","Gray","Sedan","Galery","2nd Hand",87767,117500
"3529",2020-04-18,2020,"4","Ford","Focus","1.5 TDCi Trend X",2015,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","Gray","Sedan","Galery","2nd Hand",124000,117500
"3530",2020-05-01,2020,"5","Ford","Focus","1.6 Ti-VCT Trend X",2016,"Electricity","Manual","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",34000,117500
"3531",2020-04-18,2020,"4","Hyundai","Elantra","1.6 D-CVVT Prime Plus",2012,"Electricity","Automatic","1301-1600 cc","Don't Know","Black","Sedan","Galery","2nd Hand",19000,117500
"3532",2020-03-21,2020,"3","Hyundai","Accent Blue","1.6 CRDI Mode Plus",2015,"Diesel","Manual","1601-1800 cc","126-150 HP","Gray","Sedan","Owner","2nd Hand",60000,117500
"3533",2020-03-29,2020,"3","Hyundai","I20","1.4 MPI Elite Smart",2015,"Gasoline","Automatic","1301-1600 cc","100 HP and below","White","Hatchback 5 Doors","Owner","2nd Hand",51000,117500
"3534",2020-06-15,2020,"6","Hyundai","I20","1.4 CRDI Elite",2016,"Diesel","Manual","1301-1600 cc","100 HP and below","White","Hatchback 5 Doors","Galery","2nd Hand",104660,117500
"3535",2020-04-18,2020,"4","Hyundai","Accent Blue","1.6 CRDI Mode Plus",2017,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",49000,117500
"3536",2020-05-27,2020,"5","Kia","Rio","1.4 CVVT Comfort",2017,"Electricity","Automatic","1301-1600 cc","100 HP and below","Silver Gray","Hatchback 5 Doors","Galery","2nd Hand",109532,117500
"3537",2020-04-18,2020,"4","Nissan","Qashqai","1.5 dCi Platinum Premium Pack",2011,"Diesel","Manual","1300 cc and below","Don't Know","White","Off-road Vehicle","Galery","2nd Hand",190000,117500
"3538",2020-04-17,2020,"4","Nissan","Navara","2.5 TDI 4X4 LE",2013,"Diesel","Automatic","2001-2500 cc","Don't Know","White","Off-road Vehicle","Galery","2nd Hand",83000,117500
"3539",2020-04-18,2020,"4","Nissan","Juke","1.5 dCi Sky Pack",2016,"Diesel","Manual","1301-1600 cc","Don't Know","Blue","Off-road Vehicle","Galery","2nd Hand",90000,117500
"3540",2020-04-03,2020,"4","Opel","Astra","1.3 CDTI Edition",2013,"Diesel","Manual","1300 cc and below","100 HP and below","White","Sedan","Galery","2nd Hand",195000,117500
"3541",2020-04-17,2020,"4","Opel","Corsa","Other",2016,"Diesel","Semi Automatic","1300 cc and below","Don't Know","Red","Hatchback 5 Doors","Galery","2nd Hand",100000,117500
"3542",2020-04-27,2020,"4","Opel","Astra","1.6 Edition Plus",2017,"Electricity","Manual","1301-1600 cc","101-125 HP","Dark Blue","Sedan","Authority","0 km",15520,117500
"3543",2020-04-18,2020,"4","Skoda","Octavia","Other",2016,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","White","Hatchback 5 Doors","Galery","2nd Hand",185000,117500
"3544",2020-05-12,2020,"5","Renault","Clio","1.5 dCi SportTourer Touch",2018,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","White","Station Wagon","Galery","2nd Hand",46000,117250
"3545",2020-06-15,2020,"6","Fiat","Egea","1.4 Fire Urban Plus",2020,"Electricity","Manual","1301-1600 cc","100 HP and below","Red","Sedan","Owner","0 km",980,117000
"3546",2020-05-17,2020,"5","Ford","Focus","1.6 TDCi Titanium",2012,"Diesel","Manual","1301-1600 cc","101-125 HP","White","Sedan","Owner","2nd Hand",102000,117000
"3547",2020-04-17,2020,"4","Hyundai","Other","Other",2013,"Diesel","Automatic","1301-1600 cc","Don't Know","Black","Hatchback 5 Doors","Galery","2nd Hand",136000,117000
"3548",2020-05-17,2020,"5","Hyundai","Other","Other",2013,"Electricity","Manual","1301-1600 cc","Don't Know","Gray","Off-road Vehicle","Galery","2nd Hand",104770,117000
"3549",2020-04-18,2020,"4","Kia","Sportage","1.6 GDI",2012,"Gasoline","Manual","1301-1600 cc","Don't Know","Black","Off-road Vehicle","Galery","2nd Hand",185000,117000
"3550",2020-03-22,2020,"3","Opel","Astra","1.4 T Cosmo",2013,"Electricity","Automatic","1301-1600 cc","126-150 HP","White","Hatchback 5 Doors","Owner","2nd Hand",81000,117000
"3551",2020-06-01,2020,"6","Renault","Fluence","1.5 dCi Icon",2016,"Diesel","Manual","1301-1600 cc","101-125 HP","Beige","Sedan","Galery","2nd Hand",62000,117000
"3552",2020-04-18,2020,"4","Seat","Leon","1.2 TSI Style",2013,"Electricity","Manual","1300 cc and below","Don't Know","White","Hatchback 5 Doors","Galery","2nd Hand",130000,117000
"3553",2020-04-30,2020,"4","Seat","Leon","1.6 TDI Style",2015,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","White","Hatchback 5 Doors","Galery","2nd Hand",159000,117000
"3554",2020-04-18,2020,"4","Dacia","Duster","1.5 dCi Ambiance",2017,"Diesel","Manual","1301-1600 cc","Don't Know","White","Off-road Vehicle","Galery","2nd Hand",94000,116950
"3555",2020-04-17,2020,"4","Fiat","Egea","Other",2018,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",50000,116950
"3556",2020-05-12,2020,"5","Peugeot","308","1.6 BlueHDi Style",2016,"Diesel","Automatic","1301-1600 cc","Don't Know","White","Hatchback 5 Doors","Galery","2nd Hand",94000,116950
"3557",2020-04-18,2020,"4","Peugeot","2008","1.6 e-HDi Allure",2014,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","White","Off-road Vehicle","Galery","2nd Hand",94000,116900
"3558",2020-06-14,2020,"6","Renault","Clio","1.5 dCi SportTourer Joy",2018,"Diesel","Manual","1301-1600 cc","100 HP and below","White","Station Wagon","Galery","2nd Hand",30000,116900
"3559",2020-06-09,2020,"6","Renault","Megane","1.6 Joy",2018,"Electricity","Manual","1301-1600 cc","101-125 HP","White","Sedan","Galery","2nd Hand",20000,116900
"3560",2020-04-18,2020,"4","Skoda","Yeti","1.6 TDI Ambition GreenLine",2014,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","White","Off-road Vehicle","Galery","2nd Hand",167541,116900
"3561",2020-04-18,2020,"4","BMW","5 Series","520d Premium",2007,"Diesel","Semi Automatic","1801-2000 cc","Don't Know","Black","Sedan","Galery","2nd Hand",331800,116750
"3562",2020-04-18,2020,"4","Ford","Focus","1.6 TDCi Trend X",2017,"Diesel","Manual","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",91197,116750
"3563",2020-04-17,2020,"4","Ford","Focus","1.6 TDCi Trend X",2017,"Diesel","Manual","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",65000,116750
"3564",2020-04-18,2020,"4","Kia","Other","Other",2013,"Diesel","Automatic","1301-1600 cc","Don't Know","White","Station Wagon","Galery","2nd Hand",119000,116750
"3565",2020-04-17,2020,"4","Seat","Leon","Other",2014,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","White","Hatchback 5 Doors","Galery","2nd Hand",165000,116750
"3566",2020-04-18,2020,"4","BMW","X5","30d",2005,"Diesel","Automatic","2501-3000 cc","Don't Know","Black","Off-road Vehicle","Galery","2nd Hand",310000,116500
"3567",2020-04-18,2020,"4","BMW","5 Series","520d M Sport",2008,"Diesel","Automatic","1801-2000 cc","Don't Know","Black","Sedan","Galery","2nd Hand",245000,116500
"3568",2020-06-15,2020,"6","Chevrolet","Captiva","2.0 16V",2011,"Diesel","Automatic","1801-2000 cc","126-150 HP","White","Off-road Vehicle","Galery","2nd Hand",159000,116500
"3569",2020-04-18,2020,"4","Fiat","Egea","Other",2017,"Diesel","Semi Automatic","1300 cc and below","Don't Know","White","Sedan","Galery","2nd Hand",52000,116500
"3570",2020-06-14,2020,"6","Ford","C-Max","1.6 TDCi Titanium X",2012,"Diesel","Manual","1301-1600 cc","101-125 HP","Silver Gray","MPV","Galery","2nd Hand",146000,116500
"3571",2020-04-18,2020,"4","Hyundai","Other","Other",2019,"Electricity","Automatic","1301-1600 cc","Don't Know","White","Hatchback 5 Doors","Galery","2nd Hand",5000,116500
"3572",2020-04-17,2020,"4","Kia","Other","Other",2013,"Diesel","Automatic","1301-1600 cc","Don't Know","Smoked","Station Wagon","Galery","2nd Hand",111000,116500
"3573",2020-04-18,2020,"4","Opel","Corsa","1.4 Enjoy",2016,"Electricity","Semi Automatic","1301-1600 cc","Don't Know","Red","Hatchback 5 Doors","Galery","2nd Hand",40000,116500
"3574",2020-06-15,2020,"6","Opel","Astra","1.6",2016,"Gasoline","Manual","1301-1600 cc","101-125 HP","Blue","Sedan","Owner","2nd Hand",68000,116500
"3575",2020-04-18,2020,"4","Renault","Fluence","1.5 dCi Icon",2015,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",76000,116500
"3576",2020-04-17,2020,"4","BMW","1 Series","116i Comfort",2011,"Gasoline","Automatic","1301-1600 cc","Don't Know","White","Hatchback 5 Doors","Galery","2nd Hand",80000,116000
"3577",2020-05-31,2020,"5","Dacia","Sandero","1.5 dCi Stepway",2017,"Diesel","Manual","1301-1600 cc","Don't Know","White","Hatchback 5 Doors","Galery","2nd Hand",52000,116000
"3578",2020-04-17,2020,"4","Dacia","Sandero","1.5 dCi Stepway",2017,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","Blue","Hatchback 5 Doors","Galery","2nd Hand",51000,116000
"3579",2020-06-07,2020,"6","Fiat","Egea","1.3 Multijet Urban",2017,"Diesel","Manual","1300 cc and below","100 HP and below","White","Sedan","Galery","2nd Hand",60000,116000
"3580",2020-06-12,2020,"6","Fiat","Egea","1.4 Fire Urban",2019,"Electricity","Manual","1301-1600 cc","100 HP and below","White","Sedan","Galery","2nd Hand",7000,116000
"3581",2020-04-18,2020,"4","Ford","Focus","1.6 TDCi Trend X",2015,"Diesel","Manual","1301-1600 cc","Don't Know","White","Hatchback 5 Doors","Galery","2nd Hand",140000,116000
"3582",2020-03-30,2020,"3","Ford","Focus","1.5 TDCI Titanium",2015,"Diesel","Manual","1301-1600 cc","101-125 HP","White","Sedan","Galery","2nd Hand",79000,116000
"3583",2020-04-18,2020,"4","Ford","Focus","1.6 Ti-VCT Style",2015,"Electricity","Semi Automatic","1301-1600 cc","Don't Know","Smoked","Hatchback 5 Doors","Galery","2nd Hand",39000,116000
"3584",2020-04-18,2020,"4","Ford","Focus","1.6 TDCi Trend X",2016,"Diesel","Manual","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",80000,116000
"3585",2020-04-18,2020,"4","Hyundai","Accent Blue","1.6 CRDI Mode Plus",2016,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",47000,116000
"3586",2020-04-23,2020,"4","Nissan","Qashqai","1.6",2011,"Gasoline","Manual","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Owner","2nd Hand",136000,116000
"3587",2020-04-18,2020,"4","Opel","Astra","1.6 CDTI Design",2016,"Diesel","Automatic","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",94900,116000
"3588",2020-04-18,2020,"4","Skoda","Octavia","Other",2014,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","Gray","Station Wagon","Galery","2nd Hand",130000,116000
"3589",2020-04-18,2020,"4","Dacia","Sandero","1.5 dCi Stepway",2018,"Diesel","Semi Automatic","1300 cc and below","Don't Know","Red","Hatchback 5 Doors","Galery","2nd Hand",30000,115900
"3590",2020-04-18,2020,"4","Hyundai","Other","Other",2013,"Gasoline","Manual","1301-1600 cc","Don't Know","White","Off-road Vehicle","Galery","2nd Hand",158000,115900
"3591",2020-04-18,2020,"4","Nissan","Qashqai","Other",2014,"Diesel","Manual","1301-1600 cc","Don't Know","Smoked","Off-road Vehicle","Galery","2nd Hand",132000,115900
"3592",2020-04-18,2020,"4","Ford","Focus","1.5 TDCi Trend X",2015,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",95000,115850
"3593",2020-04-18,2020,"4","Hyundai","Other","Other",2016,"Electricity","Automatic","1301-1600 cc","Don't Know","Red","Hatchback 5 Doors","Galery","2nd Hand",44500,115800
"3594",2020-04-30,2020,"4","Ford","Focus","1.6 Ti-VCT Trend X",2014,"Electricity","Manual","1601-1800 cc","101-125 HP","Gray","Hatchback 5 Doors","Owner","2nd Hand",6700,115750
"3595",2020-04-21,2020,"4","Hyundai","Accent Blue","1.6 CRDI Mode Plus",2017,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",80000,115750
"3596",2020-04-18,2020,"4","Opel","Astra","1.6 CDTI Sport",2015,"Diesel","Manual","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",110000,115750
"3597",2020-04-18,2020,"4","Opel","Astra","1.6 CDTI Design",2016,"Diesel","Automatic","1301-1600 cc","Don't Know","Black","Sedan","Galery","2nd Hand",79500,115750
"3598",2020-04-18,2020,"4","Opel","Astra","1.6 CDTI Cosmo",2015,"Diesel","Manual","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",86200,115550
"3599",2020-04-18,2020,"4","Audi","A4","Other",2010,"Electricity","Semi Automatic","1601-1800 cc","Don't Know","Gray","Sedan","Galery","2nd Hand",259600,115500
"3600",2020-04-18,2020,"4","Citroen","Other","Other",2019,"Diesel","Manual","1301-1600 cc","Don't Know","Brown","Sedan","Galery","2nd Hand",73,115500
"3601",2020-04-17,2020,"4","Fiat","Egea","Other",2018,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",61000,115500
"3602",2020-04-17,2020,"4","Fiat","Egea","Other",2018,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",59000,115500
"3603",2020-04-18,2020,"4","Hyundai","Other","Other",2015,"Electricity","Automatic","1301-1600 cc","Don't Know","White","Hatchback 5 Doors","Galery","2nd Hand",40000,115500
